Nome_Municipio,UF,Taxa_Alfabetizacao,Pop_Alfabetizada,Populacao_Total,Vulnerabilidade_Real,Vulnerabilidade_Prevista,Score_Previsao,Previsao_Correta,prop_15_19,prop_20_24,prop_25_34,prop_35_44,prop_45_54,prop_55_64,prop_65_mais,prop_brancos,prop_pretos,prop_pardos,prop_amarelos,prop_indigenas,prop_homens,prop_mulheres
São Domingos,GO,84.34,6436,7631,Média,Média,1.0,True,0.10352509500720744,0.08006814310051108,0.15659808675140874,0.21137465600838684,0.16210195256191848,0.1444109553138514,0.14192111125671603,0.20705019001441488,0.10562180579216354,0.6848381601362862,0.0022277552090158564,0.0002620888481195125,0.5288952955051762,0.4711047044948237
Jurema,PI,71.9,2482,3452,Média,Média,1.0,True,0.10544611819235226,0.08864426419466975,0.18192352259559674,0.20770567786790267,0.1593279258400927,0.11674391657010429,0.14020857473928158,0.2291425260718424,0.07734646581691773,0.6935110081112399,0.0,0.0,0.5217265353418308,0.47827346465816917
Ilhabela,SP,96.72,27205,28128,Baixa,Baixa,1.0,True,0.08599971558589306,0.09222127417519908,0.19055745164960183,0.2322952218430034,0.16954635949943117,0.11924061433447099,0.11013936291240045,0.5080346985210467,0.08080915813424346,0.4030858930602958,0.004515073947667804,0.0035551763367463025,0.4899744027303754,0.5100255972696246
Altamira do Paraná,PR,89.4,2605,2914,Média,Média,1.0,True,0.08544955387783117,0.07618393960192175,0.17158544955387783,0.16986959505833904,0.16403568977350722,0.16403568977350722,0.16884008236101578,0.4413177762525738,0.04392587508579272,0.5102951269732326,0.004118050789293068,0.00034317089910775565,0.511324639670556,0.4886753603294441
Pacajá,PA,86.61,25533,29480,Média,Média,1.0,True,0.1296472184531886,0.12140434192672998,0.21960651289009497,0.20966757123473542,0.14128222523744913,0.09609905020352781,0.08229308005427409,0.1683853459972863,0.1167910447761194,0.7133989145183175,0.0005088195386702849,0.0009158751696065129,0.5325983717774763,0.46740162822252374
Mandirituba,PR,95.77,20815,21735,Média,Média,1.0,True,0.0921555095468139,0.09261559696342304,0.1758454106280193,0.1746491833448355,0.16853002070393375,0.1562916954221302,0.13991258339084425,0.6984126984126984,0.026132965263400046,0.27283183804922934,0.002070393374741201,0.0005521048999309869,0.5017713365539452,0.49822866344605476
São Félix do Piauí,PI,77.91,1830,2349,Média,Média,1.0,True,0.08641975308641975,0.05874840357598978,0.14687100893997446,0.17879948914431673,0.14601958280119198,0.15964240102171137,0.22349936143039592,0.2626649638143891,0.1081311196253725,0.6292039165602384,0.0,0.0,0.49084716900808856,0.5091528309919114
Taquarivaí,SP,93.62,5035,5378,Média,Média,1.0,True,0.10208255857195983,0.10989215321680923,0.19784306433618445,0.19840089252510226,0.15228709557456305,0.12830048345109707,0.11119375232428412,0.6504276682781703,0.02528821123094087,0.3179620676831536,0.004462625511342506,0.001859427296392711,0.5066939382670138,0.49330606173298625
Três Fronteiras,SP,93.49,5241,5606,Média,Média,1.0,True,0.06707099536211203,0.08437388512308241,0.16803424901890832,0.17802354620049946,0.16393150196218337,0.15198002140563682,0.1865858009275776,0.6125579735997146,0.06082768462361755,0.3171601855155191,0.008205494113449875,0.0012486621476988941,0.4960756332500892,0.5039243667499108
Alto Alegre,RR,63.19,8096,12813,Alta,Média,1.0,False,0.17123234215250135,0.13876531647545462,0.19745570904550067,0.17841254975415594,0.1343947553266214,0.09513775072192304,0.08460157652384297,0.08983064075548271,0.04643721220635292,0.3672051822367908,0.00039022867400296575,0.49613673612737064,0.5197065480371498,0.4802934519628502
Casserengue,PB,67.96,3718,5471,Alta,Alta,1.0,True,0.10071284957046243,0.09230488027782854,0.1738256260281484,0.1833302869676476,0.1555474319137269,0.1270334490952294,0.16724547614695667,0.28440870042039845,0.0550173642844087,0.6602083714129044,0.0003655638822884299,0.0,0.49844635350027416,0.5015536464997258
Adolfo,SP,93.22,3328,3570,Média,Média,1.0,True,0.07591036414565826,0.0711484593837535,0.16414565826330532,0.17058823529411765,0.15966386554621848,0.1700280112044818,0.18851540616246498,0.5915966386554622,0.047058823529411764,0.35602240896358545,0.0033613445378151263,0.00196078431372549,0.48627450980392156,0.5137254901960784
Holambra,SP,96.51,11809,12236,Média,Média,1.0,True,0.08736515201046094,0.08589408303367113,0.17669172932330826,0.2134684537430533,0.17710035959463877,0.12863680941484146,0.13084341288002616,0.6113926119646943,0.04192546583850932,0.34186008499509646,0.004494932984635502,0.00032690421706440013,0.4895390650539392,0.5104609349460608
Jacareacanga,PA,88.79,13319,15001,Média,Média,1.0,True,0.1790547296846877,0.15452303179788013,0.22885140990600628,0.18012132524498367,0.12332511165922272,0.07706152923138457,0.05706286247583495,0.09132724485034331,0.06572895140323978,0.34364375708286116,0.0007999466702219852,0.4985000999933338,0.5317645490300646,0.46823545096993535
Irani,SC,94.88,7798,8219,Média,Média,1.0,True,0.08042340917386544,0.09526706411972259,0.1947925538386665,0.18359897797785618,0.16522691324978708,0.14028470616863364,0.14040637547146856,0.693636695461735,0.02968730989171432,0.2754593016182017,0.000486677211339579,0.0007300158170093686,0.5086993551526949,0.491300644847305
Quinta do Sol,PR,88.05,3558,4041,Média,Média,1.0,True,0.08389012620638456,0.07423904974016332,0.16431576342489482,0.168027715911903,0.17470923038851768,0.16109873793615442,0.17371937639198218,0.4437020539470428,0.09948032665181886,0.4417223459539718,0.014600346448898788,0.0004949269982677555,0.4974016332590943,0.5025983667409057
Aperibé,RJ,93.66,8570,9150,Média,Média,1.0,True,0.07562841530054645,0.07967213114754099,0.16142076502732242,0.18360655737704917,0.1673224043715847,0.15967213114754097,0.1726775956284153,0.585136612021858,0.08469945355191257,0.32907103825136613,0.0003278688524590164,0.0007650273224043716,0.48131147540983604,0.5186885245901639
Senhora do Porto,MG,84.07,2074,2467,Média,Média,1.0,True,0.10458046209971625,0.07539521686258614,0.1438994730441832,0.16984191325496553,0.1601134981759222,0.1426834211593028,0.20348601540332387,0.24077827320632347,0.19173084718281314,0.565464126469396,0.0016214025131738954,0.00040535062829347385,0.49533846777462504,0.5046615322253749
Boa Esperança,PR,90.11,3389,3761,Média,Média,1.0,True,0.08029779314012231,0.07551183195958522,0.1526189843126828,0.16830630151555437,0.17787822387662855,0.17388992289284766,0.17149694230257911,0.592129752725339,0.033235841531507576,0.37011433129486837,0.00452007444828503,0.0,0.48790215368253126,0.5120978463174688
Prado Ferreira,PR,89.31,2648,2965,Média,Média,1.0,True,0.07993254637436763,0.08903878583473862,0.17301854974704892,0.17942664418212478,0.1676222596964587,0.15042158516020235,0.16053962900505903,0.4775716694772344,0.10354131534569982,0.4118043844856661,0.007082630691399663,0.0,0.4897133220910624,0.5102866779089376
Olindina,BA,77.76,13877,17847,Média,Média,1.0,True,0.11195158850226929,0.09491791337479688,0.16389309127584467,0.19062027231467474,0.1645654731887712,0.12836891354289237,0.14568274780075083,0.20709362918137503,0.17515548831736427,0.6152294503277862,0.0014007956519302965,0.0011206365215442372,0.4845072000896509,0.5154927999103491
Divisa Alegre,MG,83.47,4126,4943,Média,Média,1.0,True,0.11733764920089015,0.11187537932429699,0.19441634634837143,0.1940117337649201,0.156989682379122,0.10823386607323487,0.11713534290916447,0.20311551689257537,0.12563220716164272,0.6710499696540563,0.0,0.00020230629172567267,0.4812866680153753,0.5187133319846248
Aurilândia,GO,89.1,2493,2798,Média,Média,1.0,True,0.06111508220157255,0.05182273052180129,0.13152251608291637,0.1579699785561115,0.16833452466047177,0.1997855611150822,0.22944960686204433,0.3777698355968549,0.090421729807005,0.5293066476054324,0.0014295925661186562,0.001072194424588992,0.496783416726233,0.503216583273767
Conchas,SP,96.19,12021,12497,Média,Média,1.0,True,0.07817876290309675,0.08137953108746099,0.15883812114907578,0.1745218852524606,0.16019844762743057,0.164279427062495,0.18260382491798033,0.7657837881091462,0.040969832759862365,0.18956549571897255,0.0035208450028006723,0.00016003840921821236,0.4965191645995039,0.5034808354004962
Santa Luzia,MA,76.92,32131,41772,Média,Média,1.0,True,0.14112324044814709,0.11325768457339845,0.1873982572057838,0.19525040697117688,0.13583261514890357,0.10566886909891794,0.12146892655367232,0.17720003830316958,0.11012161256343962,0.7091592454275591,0.0005506080628171981,0.0029684956430144596,0.4973187781288902,0.5026812218711099
Formosa,GO,94.29,85827,91023,Média,Média,1.0,True,0.10231479955615613,0.11023587444931501,0.20598090592487614,0.213901980818035,0.15864122254814716,0.11347681355261857,0.09544840315085198,0.28898190567219273,0.13465827318370083,0.5703833097129297,0.0040868791404370325,0.0018896322907397032,0.4897773090317832,0.5102226909682168
Centro do Guilherme,MA,79.86,6731,8428,Média,Média,1.0,True,0.16255339345040343,0.1308732795443759,0.22662553393450405,0.1855719031798766,0.12019458946369245,0.08851447555766492,0.08566682486948268,0.16528239202657807,0.08851447555766492,0.6966065495965829,0.0,0.04959658281917418,0.5128144280968201,0.4871855719031799
Belterra,PA,91.14,12120,13298,Média,Média,1.0,True,0.13784027673334337,0.1158820875319597,0.1815310573018499,0.18807339449541285,0.14648819371334035,0.10911415250413596,0.12107083771995789,0.13182433448638894,0.06008422319145736,0.7684614227703414,0.003308768235824936,0.03632125131598737,0.5018047826740863,0.49819521732591365
Tapiratiba,SP,95.76,9473,9892,Média,Média,1.0,True,0.0729882733522038,0.0805701577031945,0.16750909826122118,0.16983420946219166,0.1678123736352608,0.1715527699150829,0.16973311767084512,0.5839061868176304,0.06712494945410433,0.3473513950667206,0.0010109179134654266,0.000606550748079256,0.48139911039223615,0.5186008896077638
Nicolau Vergueiro,RS,95.87,1531,1597,Média,Média,1.0,True,0.07576706324358172,0.06386975579211021,0.14777708202880402,0.15842204132748905,0.15216030056355667,0.18409517845961176,0.21790857858484658,0.8184095178459612,0.018159048215403883,0.16343143393863493,0.0,0.0,0.506574827802129,0.493425172197871
Guaratinga,BA,72.41,10927,15090,Média,Média,1.0,True,0.09867461895294898,0.08508946322067594,0.150960901259112,0.18913187541418158,0.15798542080848244,0.13982770046388338,0.1783300198807157,0.17846255798542082,0.12445328031809146,0.6876076872100729,0.0007952286282306163,0.008681245858184227,0.5172962226640159,0.4827037773359841
Cantá,RR,90.81,11461,12621,Média,Média,1.0,True,0.1316060534030584,0.10537992235163617,0.1932493463275493,0.18485064574914825,0.15410823231122733,0.12566357657871802,0.10514222327866254,0.14269867680849377,0.07582600427858331,0.5754694556691229,0.0003169320972981539,0.20568893114650186,0.5421915854528168,0.45780841454718324
Florestópolis,PR,91.26,8446,9255,Média,Média,1.0,True,0.08265802269043761,0.07930848190167478,0.17622906537007024,0.17882225823878983,0.1773095623987034,0.16283090221501892,0.14284170718530523,0.4426796326310103,0.07498649378714209,0.4816855753646678,0.0004321988114532685,0.00021609940572663426,0.49313884386817936,0.5068611561318206
Angelina,SC,93.12,4171,4479,Média,Média,1.0,True,0.07434695244474213,0.07189104710872962,0.15606162089752176,0.1705737887921411,0.16767135521321724,0.1781647689216343,0.18129046662201384,0.9627148917169011,0.00647465952221478,0.029470864032150032,0.0013395847287340924,0.0,0.5164099129269927,0.4835900870730074
Itumirim,MG,95.0,5239,5515,Média,Média,1.0,True,0.07760652765185856,0.08050770625566636,0.16645512239347235,0.17044424297370808,0.17388939256572983,0.1555757026291931,0.1755213055303717,0.42955575702629195,0.16101541251133272,0.4085222121486854,0.0009066183136899365,0.0,0.49501359927470534,0.5049864007252947
Panamá,GO,90.0,1819,2021,Média,Média,1.0,True,0.07570509648688768,0.061355764473033154,0.14151410192973776,0.16971796140524492,0.17120237506185057,0.17862444334487879,0.20188025729836714,0.48985650667986147,0.082632360217714,0.4250371103414151,0.0009896091044037606,0.0014844136566056407,0.5012370113805047,0.4987629886194953
Linhares,ES,94.12,123579,131298,Média,Média,1.0,True,0.09421316394766105,0.10082407957470792,0.2077487852061722,0.21507562948407438,0.154632972322503,0.11532544288564944,0.11217992657923198,0.3174001127206812,0.1281283797163704,0.55003884293744,0.000822556322259288,0.0036101083032490976,0.49126414720711664,0.5087358527928834
Crissiumal,RS,96.42,10564,10956,Média,Média,1.0,True,0.07092004381161007,0.0688207374954363,0.14065352318364366,0.15397955458196422,0.16173786053304126,0.1759766338079591,0.22791164658634538,0.8696604600219058,0.02190580503833516,0.10724717050018255,0.0006389193136181087,0.000547645125958379,0.48612632347572104,0.513873676524279
Potiretama,CE,77.15,3713,4813,Média,Média,1.0,True,0.09993766881362975,0.10346976937461043,0.1813837523374195,0.18553916476210264,0.1579056721379597,0.12445460211926034,0.14730937045501766,0.5208809474340328,0.06274672761271556,0.41616455433201743,0.00020777062123415748,0.0,0.5042592977353002,0.4957407022646998
Nova Roma do Sul,RS,97.38,2932,3011,Média,Média,1.0,True,0.06642311524410495,0.07140484888741282,0.13583527067419462,0.15808701428096977,0.15044835602789772,0.20724011956160743,0.2105612753238127,0.9256061109266025,0.01893058784456991,0.053802723347725005,0.00033211557622052476,0.001328462304882099,0.5131185652607108,0.4868814347392893
Simolândia,GO,85.87,3908,4551,Média,Média,1.0,True,0.1133816743572841,0.0966820479015601,0.16677653263019115,0.21335970116457922,0.16128323445396617,0.13447593935398813,0.11404087013843112,0.2034717644473742,0.15886618325642715,0.6293122390683367,0.0037354427598330037,0.004614370468029005,0.4972533509118875,0.5027466490881125
Passagem,PB,79.64,1537,1930,Média,Média,1.0,True,0.10466321243523316,0.09430051813471503,0.18082901554404146,0.19326424870466322,0.15492227979274611,0.12176165803108809,0.15025906735751296,0.3699481865284974,0.04455958549222798,0.5844559585492228,0.0,0.0010362694300518134,0.49222797927461137,0.5077720207253886
Marianópolis do Tocantins,TO,91.4,3220,3523,Média,Média,1.0,True,0.10502412716434857,0.10502412716434857,0.18535339199545842,0.19103037184217997,0.1745671302866875,0.12262276468918536,0.11637808685779165,0.21629293216009082,0.058189043428895824,0.7232472324723247,0.001419244961680386,0.0008515469770082316,0.5325007096224809,0.46749929037751914
Nova Fátima,BA,83.24,5478,6581,Média,Média,1.0,True,0.0855493086157119,0.08281416198146178,0.15407992706275642,0.18264701413159096,0.17793648381704907,0.14268348275338094,0.17428962163804892,0.20452818720559185,0.1306792280808388,0.663576963987236,0.000911715544750038,0.000303905181583346,0.4835131438991035,0.5164868561008965
Dois Irmãos do Buriti,MS,90.45,7687,8499,Média,Média,1.0,True,0.09154018119778798,0.10271796681962583,0.20108248029179904,0.1788445699494058,0.16248970467113777,0.13319214025179432,0.13013295681844922,0.2770914225202965,0.06530180021178962,0.475467702082598,0.014589951759030474,0.16754912342628545,0.5298270384751147,0.4701729615248853
Soledade,RS,94.51,23184,24531,Média,Média,1.0,True,0.08201867025396437,0.09029391382332559,0.17997635644694468,0.18156618156618157,0.15437609555256615,0.14654926419632303,0.16521951816069463,0.7965839142309731,0.025111083934613348,0.17724511842158902,0.0008152949329419917,0.00024458847988259754,0.4808201867025396,0.5191798132974603
Riacho dos Cavalos,PB,78.66,5373,6831,Média,Média,1.0,True,0.09369052847313716,0.09676474893866198,0.19294393207436686,0.1982140243009808,0.1529790660225443,0.1244327331283853,0.14097496706192358,0.4081393646611038,0.049187527448397016,0.5398916703264529,0.002635046113306983,0.00014639145073927682,0.5038793734445909,0.49612062655540917
Chácara,MG,90.74,2284,2517,Média,Média,1.0,True,0.07588398887564561,0.06793802145411204,0.15852205005959474,0.16090584028605484,0.1688518077075884,0.17918156535558205,0.18871672626142233,0.5534366309098133,0.11402463249900675,0.3301549463647199,0.001986491855383393,0.0003972983710766786,0.4878823996821613,0.5121176003178387
Bernardo do Mearim,MA,82.33,3699,4493,Média,Média,1.0,True,0.10972624081905186,0.10238148230580904,0.17560649899844202,0.1909637213443134,0.1580235922546183,0.12753171600267083,0.13576674827509458,0.24304473625639883,0.08746939683952816,0.668595593144892,0.0,0.0008902737591809482,0.503227242377031,0.4967727576229691
Icém,SP,95.39,6271,6574,Média,Baixa,1.0,False,0.06905993306966839,0.10404624277456648,0.19835716458777,0.1950106480073015,0.15530879221174324,0.12731974444782476,0.15089747490112565,0.49847885609978704,0.08487982963188317,0.41040462427745666,0.0051718892607240646,0.0010648007301490721,0.5584119257681777,0.44158807423182234
Maurilândia,GO,88.26,7110,8056,Média,Média,1.0,True,0.09607745779543198,0.09396722939424032,0.19972691161866932,0.198733862959285,0.17092850049652433,0.12053128103277061,0.12003475670307845,0.3324230387288977,0.08403674280039722,0.5806852035749752,0.0019860973187686196,0.000868917576961271,0.5060824230387289,0.4939175769612711
