nome_municipio,uf,pop_alfabetizada,populacao_total,15 a 19 anos,20 a 24 anos,25 a 34 anos,35 a 44 anos,45 a 54 anos,55 a 64 anos,65 anos ou mais,prop_grupo_idade_15_a_19_anos,prop_grupo_idade_20_a_24_anos,prop_grupo_idade_25_a_34_anos,prop_grupo_idade_35_a_44_anos,prop_grupo_idade_45_a_54_anos,prop_grupo_idade_55_a_64_anos,prop_grupo_idade_65_anos_ou_mais,Amarela,Branca,Indígena,Parda,Preta,prop_cor_raca_Amarela,prop_cor_raca_Branca,prop_cor_raca_Indígena,prop_cor_raca_Parda,prop_cor_raca_Preta,Homens,Mulheres,prop_sexo_Homens,prop_sexo_Mulheres,taxa_alfabetizacao,indice_complexo,vulnerabilidade_educacional
Cavalcante,GO,6086,7225,829,651,1315,1413,1115,938,964,0.11474048442906574,0.0901038062283737,0.18200692041522493,0.19557093425605537,0.15432525951557094,0.12982698961937716,0.13342560553633218,8,940,21,3705,2551,0.0011072664359861593,0.1301038062283737,0.0029065743944636678,0.5128027681660899,0.3530795847750865,3732,3493,0.5165397923875432,0.4834602076124567,84.23529411764706,72.11003460207613,Média
Caxambu,MG,16820,17603,1280,1216,2613,3048,2890,2925,3631,0.0727148781457706,0.06907913423848208,0.14844060671476453,0.17315230358461625,0.1641765608134977,0.16616485826279612,0.2062716582400727,20,10239,7,5285,2052,0.0011361699710276656,0.5816622166676135,0.000397659489859683,0.30023291484406067,0.11657103902743851,8280,9323,0.4703743680054536,0.5296256319945464,95.55189456342669,79.50605010509574,Média
Caxambu do Sul,SC,3456,3747,279,266,606,559,585,675,777,0.0744595676541233,0.07099012543368027,0.16172938350680544,0.14918601547904992,0.15612489991993594,0.1801441152922338,0.20736589271417133,2,2557,3,1135,50,0.0005337603416066186,0.682412596744062,0.0008006405124099279,0.30290899386175607,0.013344008540165465,1890,1857,0.5044035228182546,0.4955964771817454,92.2337870296237,76.46597277822256,Média
Caxias,MA,99214,120286,14468,12929,22922,23548,17190,13881,15348,0.12027999933491844,0.10748549290856792,0.1905624927256705,0.19576675589844206,0.1429093992650849,0.11539996342051444,0.12759589644680178,249,18427,146,78572,22892,0.0020700663418851736,0.15319322281894818,0.0012137738390170095,0.6532098498578388,0.19031308714231082,56740,63546,0.4717090933275693,0.5282909066724307,82.48175182481752,70.60615532979732,Média
Caxias do Sul,RS,377645,383956,27889,32181,72091,78347,61127,55760,56561,0.0726359270333059,0.08381429122086906,0.18775849316067467,0.20405202679473688,0.1592031378595464,0.14522497369490253,0.14731115023596453,317,294845,400,69365,19029,0.0008256154351019388,0.7679135109231267,0.001041786037983519,0.18065872131181698,0.049560366291970956,183626,200330,0.47824750752690415,0.5217524924730959,98.3563220785715,80.71192011584661,Baixa
Caxingó,PI,2970,4219,485,478,875,843,589,459,490,0.11495615074662242,0.11329698980801138,0.20739511732638066,0.1998103816070159,0.13960654183455795,0.10879355297463854,0.11614126570277317,2,777,0,2860,580,0.00047404598246029864,0.18416686418582603,0.0,0.6778857549182271,0.1374733349134866,2207,2012,0.5231097416449395,0.47689025835506044,70.39582839535436,60.733586157857324,Média
Caçador,SC,56347,58437,5239,6312,11757,11018,9590,7738,6783,0.08965210397522118,0.10801375840648904,0.20119102623337953,0.1885449287266629,0.16410835600732412,0.13241610623406402,0.11607372041685918,107,37696,14,19038,1582,0.0018310317093622192,0.6450707599637217,0.00023957424234645857,0.3257867446994199,0.02707188938514982,28682,29755,0.49081917278436604,0.509180827215634,96.42349881068502,79.58030015230077,Média
Caçapava,SP,75756,78042,6113,6584,13551,16217,12996,11150,11431,0.07832961738551036,0.08436482919453628,0.1736372722380257,0.2077983649829579,0.16652571692165757,0.14287178698649444,0.14647241229081776,389,49053,34,23586,4980,0.004984495528048999,0.628546167448297,0.00043566284820993823,0.3022218805258707,0.0638117936495733,37777,40265,0.4840598652007893,0.5159401347992106,97.0708080264473,80.2474052433305,Baixa
Caçapava do Sul,RS,25607,27165,1975,1935,4225,4440,4158,4685,5747,0.07270384686177066,0.07123136388735506,0.15553101417264864,0.16344561016013254,0.1530646051905025,0.17246456837842813,0.21155899134916253,11,21576,41,2219,3318,0.00040493281796429226,0.7942573163997791,0.0015092950487759986,0.08168599300570586,0.12214246272777471,13001,14164,0.4785937787594331,0.5214062212405669,94.2646788146512,77.6574268360022,Média
Caçu,GO,10361,11250,972,888,1899,2131,1920,1616,1824,0.0864,0.07893333333333333,0.1688,0.18942222222222221,0.17066666666666666,0.14364444444444444,0.16213333333333332,30,5472,8,4970,770,0.0026666666666666666,0.4864,0.0007111111111111111,0.44177777777777777,0.06844444444444445,5540,5710,0.49244444444444446,0.5075555555555555,92.09777777777778,76.96604444444445,Média
Caém,BA,6508,8161,944,814,1390,1448,1251,1006,1308,0.11567209900747458,0.09974267859330964,0.1703222644283789,0.17742923661316015,0.153290037985541,0.12326920720499938,0.1602744761671364,5,1135,19,4716,2286,0.0006126700159294204,0.13907609361597845,0.0023281460605317976,0.5778703590246294,0.280112731282931,4022,4139,0.4928317608136258,0.5071682391863742,79.74512927337337,68.62173753216518,Média
Ceará-Mirim,RN,51491,61284,6448,6682,12463,12352,9473,6839,7027,0.10521506429084264,0.10903335291430064,0.203364662881013,0.20155342340578292,0.15457541935904967,0.11159519613602245,0.1146628810129887,154,14850,764,35605,9911,0.0025128908034723584,0.24231447033483455,0.012466549180862868,0.5809836172573591,0.16172247242347104,30159,31125,0.4921186606618367,0.5078813393381633,84.02029893610077,71.36125252920827,Média
Cedral,MA,7015,8082,874,811,1424,1595,1290,1008,1080,0.10814154912150457,0.10034644889878742,0.17619401138332097,0.1973521405592675,0.15961395694135114,0.12472160356347439,0.133630289532294,2,1281,10,5597,1192,0.00024746349913387774,0.1585003711952487,0.0012373174956693887,0.6925266023261569,0.14748824548379114,4133,3949,0.5113833209601584,0.48861667903984163,86.79782232120762,74.0146003464489,Média
Cedral,SP,10006,10337,783,761,1949,2211,1673,1356,1604,0.07574731546870465,0.073619038405727,0.18854599980652026,0.21389184482925414,0.1618457966528006,0.13117925897262261,0.1551707458643707,19,6987,14,2692,625,0.0018380574634807004,0.6759214472284029,0.0013543581309857792,0.26042372061526553,0.06046241656186514,5065,5272,0.4899874238173551,0.5100125761826448,96.79791041888363,79.88458933926673,Média
Cedro,CE,14191,18224,1642,1735,2854,3174,2865,2524,3430,0.0901009657594381,0.09520412642669007,0.15660667251975416,0.17416593503072872,0.15721027216856892,0.13849868305531168,0.18821334503950835,13,6129,0,10642,1440,0.0007133450395083406,0.33631474978050924,0.0,0.5839552238805971,0.07901668129938542,8896,9328,0.4881474978050922,0.5118525021949079,77.8698419666374,66.33933274802459,Média
Cedro,PE,6679,8038,873,828,1717,1466,1145,954,1055,0.10860910674297089,0.10301069917890023,0.21361035083354069,0.1823836775317243,0.14244837024135357,0.11868624035829808,0.13125155511321224,21,1971,9,5244,793,0.0026125901965663102,0.2452102513062951,0.001119681512814133,0.6524010947997014,0.09865638218462304,3951,4087,0.49154018412540434,0.5084598158745957,83.0928091565066,70.68449863150039,Média
Cedro de São João,SE,3643,4319,457,379,732,796,750,581,624,0.1058115304468627,0.08775179439685113,0.16948367677703172,0.1843019217411438,0.17365130817318825,0.13452188006482982,0.14447788840009262,1,1552,0,2482,284,0.00023153507756425097,0.3593424403797175,0.0,0.574670062514471,0.06575596202824728,2095,2224,0.48506598749710583,0.5149340125028942,84.34822875665662,71.29173419773096,Média
Cedro do Abaeté,MG,822,928,69,64,108,136,143,188,220,0.07435344827586207,0.06896551724137931,0.11637931034482758,0.14655172413793102,0.1540948275862069,0.2025862068965517,0.23706896551724138,0,379,1,439,109,0.0,0.4084051724137931,0.0010775862068965517,0.4730603448275862,0.11745689655172414,465,463,0.5010775862068966,0.4989224137931034,88.57758620689656,74.7877155172414,Média
Celso Ramos,SC,2136,2296,149,178,359,403,415,390,402,0.06489547038327526,0.07752613240418119,0.1563588850174216,0.1755226480836237,0.18074912891986064,0.16986062717770034,0.1750871080139373,0,1778,0,442,76,0.0,0.774390243902439,0.0,0.19250871080139373,0.033101045296167246,1171,1125,0.5100174216027874,0.48998257839721254,93.03135888501743,76.52743902439025,Média
Centenário,RS,2289,2340,145,140,271,357,423,435,569,0.06196581196581197,0.05982905982905983,0.11581196581196582,0.15256410256410258,0.18076923076923077,0.1858974358974359,0.24316239316239316,0,2246,1,62,31,0.0,0.9598290598290599,0.00042735042735042735,0.026495726495726495,0.013247863247863248,1208,1132,0.5162393162393163,0.48376068376068376,97.82051282051282,79.94358974358975,Média
Centenário,TO,1447,1707,214,135,253,316,273,262,254,0.1253661394258934,0.07908611599297012,0.14821323960164032,0.18512009373169303,0.15992970123022848,0.15348564733450498,0.14879906268306972,1,183,2,1325,196,0.0005858230814294083,0.10720562390158173,0.0011716461628588166,0.776215582893966,0.11482132396016403,908,799,0.5319273579379028,0.46807264206209725,84.76859988283539,72.75688342120681,Média
Centenário do Sul,PR,7956,8846,613,625,1464,1537,1605,1472,1530,0.06929685733664934,0.07065340266787248,0.16549853040922452,0.173750847840832,0.18143793805109654,0.16640289396337327,0.17295952973095186,40,4190,6,3859,751,0.0045218177707438394,0.47366041148541715,0.0006782726656115759,0.4362423694325119,0.08489712864571558,4298,4548,0.4858693194664255,0.5141306805335745,89.93895546009496,75.25107393172055,Média
Central,BA,11055,12977,1327,1177,2082,2420,2068,1854,2049,0.10225784079525314,0.09069892887416198,0.16043769746474532,0.18648377899360408,0.15935886568544347,0.14286815134468675,0.15789473684210525,23,3007,32,8194,1721,0.0017723664945673114,0.23171765431147415,0.002465901209832781,0.6314248285428065,0.13261924944131925,6533,6444,0.5034291438699237,0.4965708561300763,85.18918085844186,72.52307929413577,Média
Central de Minas,MG,4327,5137,376,373,678,838,916,882,1074,0.07319447148140938,0.07261047303873856,0.1319836480436052,0.1631302316527156,0.1783141911621569,0.17169554214522095,0.2090714424761534,2,1695,1,2947,492,0.0003893322951138797,0.329959120109013,0.00019466614755693986,0.5736811368503018,0.09577574459801441,2480,2657,0.4827720459412108,0.5172279540587892,84.23204204788787,71.47595873077671,Média
Central do Maranhão,MA,4149,5235,728,533,992,966,770,556,690,0.13906399235912129,0.10181470869149953,0.1894937917860554,0.1845272206303725,0.14708691499522444,0.10620821394460363,0.1318051575931232,5,495,17,3013,1705,0.0009551098376313276,0.09455587392550144,0.0032473734479465137,0.575549188156638,0.3256924546322827,2639,2596,0.5041069723018147,0.4958930276981853,79.25501432664757,68.38280802292263,Média
Centralina,MG,7383,8070,602,633,1399,1488,1280,1276,1392,0.07459727385377943,0.07843866171003717,0.17335811648079305,0.18438661710037174,0.15861214374225527,0.15811648079306073,0.1724907063197026,7,3280,3,3883,897,0.0008674101610904585,0.40644361833952913,0.0003717472118959108,0.4811648079306072,0.11115241635687732,3967,4103,0.4915737298636927,0.5084262701363073,91.48698884758363,76.79653035935564,Média
Centro Novo do Maranhão,MA,8999,11287,1715,1570,2495,2078,1405,1056,968,0.15194471515903252,0.13909807743421634,0.2210507663683884,0.18410560822184815,0.12447948967839106,0.09355896163728183,0.08576238150084167,19,1820,220,7936,1292,0.0016833525294586693,0.16124745282183042,0.01949145034110038,0.7031097723044211,0.1144679720031895,5828,5459,0.5163462390360591,0.4836537609639408,79.7288916452556,68.35890847878089,Média
Centro do Guilherme,MA,6731,8428,1370,1103,1910,1564,1013,746,722,0.16255339345040343,0.1308732795443759,0.22662553393450405,0.1855719031798766,0.12019458946369245,0.08851447555766492,0.08566682486948268,0,1393,418,5871,746,0.0,0.16528239202657807,0.04959658281917418,0.6966065495965829,0.08851447555766492,4322,4106,0.5128144280968201,0.4871855719031799,79.86473659231135,68.57095396298054,Média
Cerejeiras,RO,11530,12512,1142,1051,2602,2391,2055,1683,1588,0.09127237851662404,0.08399936061381075,0.20796035805626598,0.191096547314578,0.1642423273657289,0.13451086956521738,0.12691815856777494,50,4876,13,6678,895,0.00399616368286445,0.3897058823529412,0.0010390025575447571,0.5337276214833759,0.07153132992327366,6196,6316,0.4952046035805627,0.5047953964194374,92.15153452685422,77.23945012787725,Média
Ceres,GO,17389,18210,1407,1538,3244,3246,3223,2761,2791,0.07726523887973641,0.08445908841295992,0.17814387699066447,0.17825370675453048,0.1769906644700714,0.15161998901702362,0.15326743547501373,37,7661,28,9186,1298,0.002031850631521142,0.4207029104887425,0.0015376166941241077,0.5044481054365733,0.07127951674903898,8733,9477,0.4795716639209226,0.5204283360790775,95.49148819330038,79.85799011532126,Média
Cerqueira César,SP,16579,17375,1483,1525,3499,3426,2665,2284,2493,0.08535251798561151,0.08776978417266187,0.2013812949640288,0.1971798561151079,0.15338129496402877,0.13145323741007195,0.1434820143884892,45,11661,5,4844,820,0.002589928057553957,0.671136690647482,0.00028776978417266187,0.2787913669064748,0.047194244604316545,9082,8293,0.522705035971223,0.47729496402877697,95.41870503597121,78.7848057553957,Média
Cerquilho,SP,35952,36806,2763,3128,6480,7705,6144,5020,5566,0.0750692821822529,0.08498614356354942,0.1760582513720589,0.20934086833668425,0.1669293050046188,0.1363908058468728,0.15122534369396293,119,26435,30,8695,1527,0.003233168505135032,0.7182252893549965,0.0008150844970928653,0.2362386567407488,0.04148780090202684,17795,19011,0.4834809541922513,0.5165190458077488,97.67972613160897,80.39105037222193,Baixa
Cerrito,RS,4554,4926,362,352,637,697,851,904,1123,0.07348761672756801,0.07145757206658547,0.1293138449045879,0.14149411287048316,0.1727568006496143,0.18351603735282176,0.22797401542833942,0,4121,2,422,381,0.0,0.8365814047909054,0.0004060089321965083,0.08566788469346326,0.07734470158343483,2426,2500,0.4924888347543646,0.5075111652456354,92.44823386114494,76.12038164839626,Média
Cerro Azul,PR,11010,12776,1313,1247,2224,2288,2101,1821,1782,0.10277082028804008,0.09760488415779586,0.17407639323731997,0.17908578584846588,0.16444896681277396,0.14253287413901064,0.13948027551659362,4,7815,4,4730,223,0.00031308703819661864,0.6116938008766437,0.00031308703819661864,0.3702254226675016,0.01745460237946149,6591,6185,0.5158891671884784,0.4841108328115216,86.17720726361928,71.70561991233562,Média
Cerro Branco,RS,3011,3327,202,187,395,537,585,596,825,0.06071535918244665,0.05620679290652239,0.11872557859933874,0.16140667267808836,0.17583408476104598,0.17914036669672379,0.24797114517583407,2,2870,4,307,144,0.0006011421701232341,0.862639014126841,0.0012022843402464682,0.09227532311391644,0.04328223624887286,1670,1657,0.5019537120529005,0.4980462879470995,90.5019537120529,74.49443943492635,Média
Cerro Corá,RN,6921,8798,866,812,1581,1680,1353,1155,1351,0.09843146169583997,0.09229370311434416,0.17969993180268243,0.19095248920209137,0.15378495112525575,0.13127983632643783,0.1535576267333485,11,3510,7,4825,445,0.0012502841554898842,0.3989543077972266,0.0007956353716753807,0.5484200954762446,0.050579677199363494,4275,4523,0.4859058877017504,0.5140941122982496,78.66560581950444,66.59320300068198,Média
Cerro Grande,RS,1737,1958,153,137,293,299,308,349,419,0.07814096016343207,0.06996935648621042,0.14964249233912155,0.15270684371807966,0.15730337078651685,0.17824310520939735,0.2139938712972421,0,1324,2,564,68,0.0,0.676200204290092,0.0010214504596527069,0.28804902962206336,0.03472931562819203,986,972,0.5035750766087844,0.4964249233912155,88.71297242083759,73.7282941777324,Média
Cerro Grande do Sul,RS,6964,7490,736,663,1241,1357,1272,1139,1082,0.09826435246995995,0.08851802403204273,0.16568758344459278,0.18117489986648866,0.169826435246996,0.1520694259012016,0.1444592790387183,4,5967,3,1099,417,0.000534045393858478,0.7966622162883845,0.00040053404539385846,0.14672897196261683,0.05567423230974633,3877,3613,0.5176234979973298,0.48237650200267024,92.97730307076102,76.40747663551404,Média
Cerro Largo,RS,11209,11550,800,953,1974,1905,1763,1912,2243,0.06926406926406926,0.0825108225108225,0.1709090909090909,0.16493506493506493,0.15264069264069263,0.16554112554112554,0.1941991341991342,7,9063,4,2262,214,0.0006060606060606061,0.7846753246753246,0.0003463203463203463,0.19584415584415585,0.01852813852813853,5658,5892,0.48987012987012984,0.5101298701298701,97.04761904761905,79.81497835497835,Média
Cerro Negro,SC,2378,2694,217,213,400,477,476,458,453,0.08054936896807721,0.07906458797327394,0.14847809948032664,0.17706013363028952,0.17668893838158872,0.170007423904974,0.16815144766146994,7,1398,0,1236,53,0.0025983667409057165,0.5189309576837416,0.0,0.45879732739420936,0.01967334818114328,1422,1272,0.5278396436525612,0.47216035634743875,88.2702301410542,73.77357089829249,Média
Cesário Lange,SP,14727,15415,1252,1483,3041,3117,2374,2014,2134,0.08121959130716834,0.09620499513460914,0.1972753811222835,0.20220564385338954,0.1540058384690237,0.13065196237431073,0.13843658773921505,55,11161,9,3650,540,0.0035679532922478106,0.7240350308141421,0.0005838469023678235,0.23678235484917287,0.03503081414206941,7918,7497,0.513655530327603,0.48634446967239703,95.5368147907882,78.61848848524167,Média
Cezarina,GO,5811,6561,425,510,1064,1268,1232,1047,1015,0.06477671086724585,0.07773205304069501,0.16217040085352843,0.19326322206980642,0.18777625361987502,0.1595793324188386,0.15470202713001066,1,2178,10,3664,708,0.00015241579027587258,0.3319615912208505,0.0015241579027587258,0.5584514555707971,0.10791037951531779,3301,3260,0.5031245237006554,0.4968754762993446,88.56881572930956,74.62703856119496,Média
Chalé,MG,4383,4865,373,431,848,952,767,691,803,0.07667009249743063,0.08859198355601233,0.17430626927029805,0.19568345323741007,0.15765673175745118,0.1420349434737924,0.16505652620760533,2,2338,1,2197,327,0.00041109969167523125,0.4805755395683453,0.00020554984583761563,0.45159301130524154,0.06721479958890031,2454,2411,0.5044193216855087,0.49558067831449126,90.09249743062693,75.35909558067833,Média
